Program,DMP
Version,3.0
Copyright,2022-26
Contact,lars.jermiin@universityofgalway.ie
Reference,

Input file,nsp16.fas
Genetic code,Standard code

General,,Strand-indepent,Measures,,,,,,,,,,,,Strand-dependent,Measures
Sequence,Codons,Pobs_(GC),Pmin_(GC),Pmax_(GC),prop_(syn),Psyn_(GC),Pnon_(GC),PsynBAR,muD_(GC),SD_(GC),Pobs_(W|W),Pobs_(S|W),Pobs_(W|S),Pobs_(S|S),Sum_(4FD),prop_(4FD),Pobs_(A_4FD),Pobs_(C_4FD),Pobs_(G_4FD),Pobs_(T_4FD),Skew_(A_4FD),Skew_(G_4FD),muD_(A_4FD),SD_(A_4FD),muD_(C_4FD),SD_(C_4FD),muD_(G_4FD),SD_(G_4FD),muD_(T_4FD),SD_(T_4FD),Pobs_(A|A),Pobs_(A|B),Pobs_(B|A),Pobs_(B|B),Pobs_(C|C),Pobs_(C|D),Pobs_(D|C),Pobs_(D|D),Pobs_(G|G),Pobs_(G|H),Pobs_(H|G),Pobs_(H|H),Pobs_(T|T),Pobs_(T|V),Pobs_(V|T),Pobs_(V|V),
alpha_HM245926.1,299,0.336678,0.239688,0.602007,0.362319,0.267692,0.375874,0.500893,0.267215,0.024546,0.404682,0.250836,0.204013,0.140468,105,0.351171,0.247619,0.047619,0.076190,0.628571,0.282609,0.615385,0.495238,0.048793,0.095238,0.028647,0.152381,0.035073,0.752381,0.042123,0.147157,0.214047,0.200669,0.438127,0.023411,0.100334,0.133779,0.742475,0.063545,0.204013,0.123746,0.608696,0.096990,0.150502,0.210702,0.541806
alpha_JX504050.1,300,0.320000,0.254444,0.617778,0.363333,0.180428,0.399651,0.498826,0.180853,0.021285,0.400000,0.230000,0.196667,0.173333,112,0.373333,0.169643,0.062500,0.026786,0.741071,0.186275,0.300000,0.339286,0.044738,0.125000,0.031250,0.053571,0.021277,0.827381,0.035710,0.126667,0.206667,0.186667,0.480000,0.026667,0.090000,0.150000,0.733333,0.076667,0.210000,0.116667,0.596667,0.116667,0.146667,0.200000,0.536667
alpha_KP143512.1,300,0.371111,0.252222,0.620000,0.367778,0.323263,0.398946,0.501199,0.322489,0.025692,0.383333,0.253333,0.200000,0.163333,117,0.390000,0.273504,0.188034,0.102564,0.435897,0.385542,0.352941,0.515670,0.046202,0.376068,0.044783,0.205128,0.037331,0.623932,0.044783,0.143333,0.203333,0.186667,0.466667,0.030000,0.103333,0.156667,0.710000,0.073333,0.210000,0.103333,0.613333,0.096667,0.140000,0.210000,0.553333
alpha_KY770851.1,300,0.397778,0.253333,0.615556,0.362222,0.398773,0.397213,0.503333,0.396132,0.027088,0.356667,0.270000,0.213333,0.160000,128,0.426667,0.171875,0.195312,0.085938,0.546875,0.239130,0.305556,0.343750,0.041981,0.390625,0.043124,0.171875,0.033346,0.697917,0.040584,0.140000,0.176667,0.180000,0.503333,0.023333,0.123333,0.166667,0.686667,0.073333,0.210000,0.110000,0.606667,0.083333,0.170000,0.223333,0.523333
alpha_MN065811.1,301,0.372093,0.256921,0.610188,0.353267,0.326019,0.397260,0.498805,0.326800,0.026261,0.385382,0.255814,0.202658,0.156146,118,0.392027,0.245763,0.127119,0.118644,0.508475,0.325843,0.482759,0.491525,0.046022,0.254237,0.040085,0.237288,0.039163,0.672316,0.043209,0.132890,0.202658,0.189369,0.475083,0.023256,0.096346,0.162791,0.717608,0.069767,0.222591,0.102990,0.604651,0.086379,0.166113,0.232558,0.514950
alpha_MH938448.1,302,0.403974,0.275938,0.635762,0.359823,0.355828,0.431034,0.500000,0.355828,0.026516,0.324503,0.274834,0.215232,0.185430,135,0.447020,0.207407,0.162963,0.088889,0.540741,0.277228,0.352941,0.414815,0.042404,0.325926,0.040341,0.177778,0.032905,0.693827,0.039668,0.112583,0.208609,0.182119,0.496689,0.026490,0.112583,0.178808,0.682119,0.079470,0.241722,0.115894,0.562914,0.062914,0.155629,0.241722,0.539735
alpha_NC_002645.1,300,0.366667,0.264444,0.622222,0.357778,0.285714,0.411765,0.501488,0.284866,0.025153,0.373333,0.256667,0.213333,0.156667,114,0.380000,0.228070,0.105263,0.105263,0.561404,0.288889,0.500000,0.456140,0.046649,0.210526,0.038183,0.210526,0.038183,0.707602,0.042602,0.126667,0.193333,0.186667,0.493333,0.023333,0.073333,0.150000,0.753333,0.076667,0.240000,0.120000,0.563333,0.116667,0.150000,0.200000,0.533333
alpha_NC_022103.1,300,0.390000,0.265556,0.622222,0.356667,0.348910,0.412781,0.500903,0.348281,0.026591,0.360000,0.266667,0.203333,0.170000,124,0.413333,0.250000,0.201613,0.064516,0.483871,0.340659,0.242424,0.500000,0.044901,0.403226,0.044052,0.129032,0.030105,0.655914,0.042662,0.126667,0.200000,0.190000,0.483333,0.026667,0.106667,0.163333,0.703333,0.070000,0.233333,0.113333,0.583333,0.083333,0.153333,0.226667,0.536667
alpha_NC_034972.1,302,0.376380,0.248344,0.605960,0.357616,0.358025,0.386598,0.500591,0.357602,0.026627,0.367550,0.291391,0.195364,0.145695,126,0.417219,0.206349,0.182540,0.103175,0.507937,0.288889,0.361111,0.412698,0.043859,0.365079,0.042891,0.206349,0.036052,0.671958,0.041826,0.145695,0.192053,0.185430,0.476821,0.033113,0.112583,0.142384,0.711921,0.069536,0.221854,0.096026,0.612583,0.079470,0.145695,0.248344,0.526490
alpha_NC_035191.1,295,0.297175,0.235028,0.600000,0.364972,0.170279,0.370107,0.499113,0.170581,0.020929,0.420339,0.254237,0.200000,0.125424,89,0.301695,0.191011,0.089888,0.134831,0.584270,0.246377,0.600000,0.382022,0.051503,0.179775,0.040704,0.269663,0.047041,0.722846,0.047445,0.159322,0.216949,0.193220,0.430508,0.020339,0.071186,0.101695,0.806780,0.064407,0.223729,0.138983,0.572881,0.125424,0.118644,0.196610,0.559322
beta_FJ647219.1,299,0.399108,0.278707,0.636566,0.357860,0.336449,0.434028,0.503676,0.333993,0.026324,0.371237,0.230769,0.197324,0.200669,123,0.411371,0.235772,0.178862,0.138211,0.447154,0.345238,0.435897,0.471545,0.045010,0.357724,0.043220,0.276423,0.040325,0.631436,0.043498,0.127090,0.200669,0.160535,0.511706,0.043478,0.086957,0.160535,0.709030,0.073579,0.227425,0.120401,0.578595,0.110368,0.130435,0.204013,0.555184
beta_KF923920.1,299,0.363434,0.275362,0.629877,0.354515,0.248428,0.426598,0.501221,0.247822,0.024211,0.387960,0.230769,0.187291,0.193980,121,0.404682,0.272727,0.090909,0.082645,0.553719,0.330000,0.476190,0.515152,0.045434,0.181818,0.035063,0.165289,0.033767,0.702479,0.041561,0.123746,0.193980,0.170569,0.511706,0.043478,0.070234,0.163880,0.722408,0.073579,0.237458,0.100334,0.588629,0.113712,0.143813,0.210702,0.531773
beta_KJ473822.1,302,0.356512,0.260486,0.628035,0.367550,0.261261,0.411867,0.503534,0.259428,0.024020,0.364238,0.288079,0.175497,0.172185,128,0.423841,0.335938,0.148438,0.031250,0.484375,0.409524,0.173913,0.557292,0.043903,0.296875,0.040383,0.062500,0.021395,0.656250,0.041981,0.132450,0.165563,0.175497,0.526490,0.036424,0.132450,0.172185,0.658940,0.059603,0.231788,0.079470,0.629139,0.112583,0.129139,0.231788,0.526490
beta_KM349744.1,302,0.380795,0.273731,0.628035,0.354305,0.302181,0.423932,0.502381,0.300749,0.025596,0.367550,0.248344,0.195364,0.188742,128,0.423841,0.289062,0.125000,0.132812,0.453125,0.389474,0.515152,0.526042,0.044134,0.250000,0.038273,0.265625,0.039038,0.635417,0.042542,0.135762,0.185430,0.165563,0.513245,0.036424,0.092715,0.172185,0.698675,0.076159,0.231788,0.099338,0.592715,0.096026,0.145695,0.218543,0.539735
beta_MG762674.1,295,0.398870,0.281356,0.645198,0.363842,0.322981,0.442274,0.508123,0.317818,0.025948,0.338983,0.254237,0.216949,0.189831,123,0.416949,0.170732,0.162602,0.138211,0.528455,0.244186,0.459459,0.341463,0.042757,0.325203,0.042239,0.276423,0.040325,0.685637,0.041861,0.115254,0.166102,0.183051,0.535593,0.027119,0.111864,0.183051,0.677966,0.071186,0.233898,0.125424,0.569492,0.115254,0.159322,0.179661,0.545763
