Program,DMP
Version,3.0
Copyright,2022-26
Contact,lars.jermiin@universityofgalway.ie
Reference,

Input file,nsp12.fas
Genetic code,Standard code

General,,Strand-indepent,Measures,,,,,,,,,,,,Strand-dependent,Measures
Sequence,Codons,Pobs_(GC),Pmin_(GC),Pmax_(GC),prop_(syn),Psyn_(GC),Pnon_(GC),PsynBAR,muD_(GC),SD_(GC),Pobs_(W|W),Pobs_(S|W),Pobs_(W|S),Pobs_(S|S),Sum_(4FD),prop_(4FD),Pobs_(A_4FD),Pobs_(C_4FD),Pobs_(G_4FD),Pobs_(T_4FD),Skew_(A_4FD),Skew_(G_4FD),muD_(A_4FD),SD_(A_4FD),muD_(C_4FD),SD_(C_4FD),muD_(G_4FD),SD_(G_4FD),muD_(T_4FD),SD_(T_4FD),Pobs_(A|A),Pobs_(A|B),Pobs_(B|A),Pobs_(B|B),Pobs_(C|C),Pobs_(C|D),Pobs_(D|C),Pobs_(D|D),Pobs_(G|G),Pobs_(G|H),Pobs_(H|G),Pobs_(H|H),Pobs_(T|T),Pobs_(T|V),Pobs_(V|T),Pobs_(V|V),
alpha_HM245926.1,927,0.377202,0.267170,0.628910,0.361740,0.304175,0.418592,0.503238,0.302218,0.014478,0.357066,0.280475,0.184466,0.177994,368,0.396980,0.252717,0.116848,0.095109,0.535326,0.320690,0.448718,0.501812,0.026064,0.233696,0.022060,0.190217,0.020459,0.690217,0.024104,0.116505,0.166127,0.233010,0.484358,0.031284,0.106796,0.170442,0.691478,0.057174,0.263215,0.103560,0.576052,0.103560,0.155340,0.184466,0.556634
alpha_JX504050.1,927,0.342323,0.257821,0.622438,0.364617,0.231755,0.405772,0.504276,0.229790,0.013211,0.367853,0.276160,0.194175,0.161812,359,0.387271,0.192201,0.105850,0.027855,0.674095,0.221865,0.208333,0.384401,0.025674,0.211699,0.021560,0.055710,0.012105,0.782730,0.021765,0.125135,0.173679,0.214671,0.486516,0.028047,0.103560,0.160734,0.707659,0.057174,0.249191,0.110032,0.583603,0.113269,0.149946,0.190939,0.545847
alpha_KP143512.1,927,0.385832,0.267530,0.628191,0.360662,0.328016,0.418448,0.503072,0.326013,0.014801,0.351672,0.285868,0.182309,0.180151,373,0.402373,0.286863,0.109920,0.085791,0.517426,0.356667,0.438356,0.524576,0.025858,0.219839,0.021443,0.171582,0.019521,0.678284,0.024187,0.117584,0.169364,0.230852,0.482201,0.029126,0.112190,0.171521,0.687163,0.059331,0.265372,0.102481,0.572816,0.101402,0.145631,0.187702,0.565264
alpha_KY770851.1,927,0.405969,0.264653,0.626034,0.361381,0.391045,0.414414,0.503657,0.388206,0.015373,0.344121,0.290183,0.187702,0.177994,382,0.412082,0.193717,0.188482,0.102094,0.515707,0.273063,0.351351,0.387435,0.024925,0.376963,0.024796,0.204188,0.020625,0.677138,0.023923,0.121899,0.168285,0.226537,0.483279,0.030205,0.131607,0.171521,0.666667,0.056095,0.250270,0.107875,0.585761,0.087379,0.154261,0.198490,0.559871
alpha_MN065811.1,927,0.405250,0.266451,0.630349,0.363898,0.381423,0.418881,0.503814,0.378536,0.015247,0.330097,0.309601,0.187702,0.172600,387,0.417476,0.201550,0.188630,0.124031,0.485788,0.293233,0.396694,0.403101,0.024935,0.377261,0.024639,0.248062,0.021954,0.657192,0.024128,0.113269,0.162891,0.224380,0.499461,0.026969,0.134844,0.167206,0.670982,0.058252,0.262136,0.107875,0.571737,0.091694,0.149946,0.210356,0.548004
alpha_MH938448.1,927,0.413880,0.267530,0.632506,0.364977,0.400985,0.421291,0.505299,0.396780,0.015356,0.330097,0.308522,0.175836,0.185545,405,0.436893,0.197531,0.190123,0.074074,0.538272,0.268456,0.280374,0.395062,0.024292,0.380247,0.024122,0.148148,0.017652,0.692181,0.022937,0.116505,0.143474,0.226537,0.513484,0.028047,0.143474,0.172600,0.655879,0.058252,0.264293,0.102481,0.574973,0.090615,0.155340,0.204962,0.549083
alpha_NC_002645.1,927,0.378281,0.262496,0.620640,0.358145,0.323293,0.408964,0.503072,0.321319,0.014797,0.364617,0.275081,0.193096,0.167206,361,0.389428,0.204986,0.152355,0.096953,0.545706,0.273063,0.388889,0.409972,0.025886,0.304709,0.024225,0.193906,0.020808,0.697138,0.024184,0.122977,0.173679,0.221143,0.482201,0.029126,0.105717,0.170442,0.694714,0.057174,0.250270,0.103560,0.588997,0.111111,0.149946,0.184466,0.554477
alpha_NC_022103.1,927,0.394462,0.266451,0.631787,0.365336,0.350394,0.419830,0.505959,0.346267,0.014927,0.333333,0.305286,0.192017,0.169364,381,0.411003,0.204724,0.178478,0.078740,0.538058,0.275618,0.306122,0.409449,0.025192,0.356955,0.024545,0.157480,0.018661,0.692038,0.023651,0.116505,0.160734,0.224380,0.498382,0.028047,0.130529,0.167206,0.674218,0.057174,0.258900,0.108954,0.574973,0.099245,0.148867,0.198490,0.553398
alpha_NC_034972.1,906,0.384106,0.258646,0.618469,0.359823,0.348671,0.404023,0.502830,0.346709,0.015218,0.363135,0.294702,0.166667,0.175497,364,0.401766,0.181319,0.170330,0.082418,0.565934,0.242647,0.326087,0.362637,0.025199,0.340659,0.024841,0.164835,0.019447,0.710623,0.023768,0.129139,0.162252,0.225166,0.483444,0.030905,0.125828,0.156733,0.686534,0.052980,0.260486,0.101545,0.584989,0.090508,0.147903,0.213024,0.548565
alpha_NC_035191.1,927,0.308882,0.249910,0.612010,0.362100,0.162860,0.391770,0.504237,0.161491,0.011596,0.405609,0.272923,0.171521,0.149946,306,0.330097,0.232026,0.049020,0.088235,0.630719,0.268939,0.642857,0.464052,0.028509,0.098039,0.016999,0.176471,0.021793,0.753813,0.024627,0.132686,0.167206,0.234088,0.466019,0.024811,0.088457,0.126214,0.760518,0.057174,0.252427,0.113269,0.577131,0.135922,0.141316,0.175836,0.546926
