Program,DMP
Version,3.0
Copyright,2022-26
Contact,lars.jermiin@universityofgalway.ie
Reference,

Input file,nsp2.fas
Genetic code,Standard code

General,,Strand-indepent,Measures,,,,,,,,,,,,Strand-dependent,Measures
Sequence,Codons,Pobs_(GC),Pmin_(GC),Pmax_(GC),prop_(syn),Psyn_(GC),Pnon_(GC),PsynBAR,muD_(GC),SD_(GC),Pobs_(W|W),Pobs_(S|W),Pobs_(W|S),Pobs_(S|S),Sum_(4FD),prop_(4FD),Pobs_(A_4FD),Pobs_(C_4FD),Pobs_(G_4FD),Pobs_(T_4FD),Skew_(A_4FD),Skew_(G_4FD),muD_(A_4FD),SD_(A_4FD),muD_(C_4FD),SD_(C_4FD),muD_(G_4FD),SD_(G_4FD),muD_(T_4FD),SD_(T_4FD),Pobs_(A|A),Pobs_(A|B),Pobs_(B|A),Pobs_(B|B),Pobs_(C|C),Pobs_(C|D),Pobs_(D|C),Pobs_(D|D),Pobs_(G|G),Pobs_(G|H),Pobs_(H|G),Pobs_(H|H),Pobs_(T|T),Pobs_(T|V),Pobs_(V|T),Pobs_(V|V),
alpha_HM245926.1,767,0.410691,0.287266,0.644937,0.357671,0.345079,0.447226,0.499315,0.345552,0.016577,0.307692,0.295958,0.186441,0.209909,358,0.466754,0.187151,0.153631,0.075419,0.583799,0.242754,0.329268,0.374302,0.025577,0.307263,0.024384,0.150838,0.018915,0.722533,0.023664,0.113429,0.170795,0.183833,0.531943,0.029987,0.101695,0.173403,0.694915,0.089961,0.284224,0.102999,0.522816,0.080834,0.129074,0.225554,0.564537
alpha_JX504050.1,788,0.355753,0.279188,0.642978,0.363790,0.210465,0.438830,0.501539,0.209819,0.013885,0.322335,0.286802,0.197970,0.192893,368,0.467005,0.176630,0.067935,0.040761,0.714674,0.198171,0.375000,0.353261,0.024917,0.135870,0.017862,0.081522,0.014264,0.809783,0.020459,0.100254,0.167513,0.158629,0.573604,0.035533,0.088832,0.176396,0.699239,0.067259,0.288071,0.111675,0.532995,0.121827,0.130711,0.228426,0.519036
alpha_KP143512.1,770,0.394372,0.270996,0.626407,0.355411,0.347138,0.420416,0.497020,0.349219,0.016638,0.340260,0.309091,0.168831,0.181818,322,0.418182,0.223602,0.183230,0.083851,0.509317,0.305085,0.313953,0.447205,0.027708,0.366460,0.026852,0.167702,0.020820,0.672878,0.026145,0.135065,0.175325,0.194805,0.494805,0.036364,0.087013,0.148052,0.728571,0.074026,0.293506,0.092208,0.540260,0.081818,0.116883,0.237662,0.563636
alpha_KY770851.1,677,0.439193,0.292959,0.663220,0.370261,0.394947,0.465207,0.504386,0.391512,0.017799,0.267356,0.339734,0.180207,0.212703,336,0.496307,0.178571,0.184524,0.125000,0.511905,0.258621,0.403846,0.357143,0.026140,0.369048,0.026325,0.250000,0.023623,0.674603,0.025560,0.094535,0.149188,0.189069,0.567208,0.038405,0.116691,0.168390,0.676514,0.073855,0.323486,0.112260,0.490399,0.084195,0.119645,0.239291,0.556869
alpha_MN065811.1,781,0.424669,0.288519,0.652582,0.364063,0.373974,0.453691,0.501678,0.372723,0.016556,0.282971,0.338028,0.177977,0.201024,354,0.453265,0.161017,0.203390,0.096045,0.539548,0.229839,0.320755,0.322034,0.024834,0.406780,0.026109,0.192090,0.020938,0.693032,0.024514,0.090909,0.153649,0.209987,0.545455,0.039693,0.121639,0.145967,0.692702,0.074264,0.303457,0.119078,0.503201,0.084507,0.131882,0.235595,0.548015
alpha_MH938448.1,663,0.434389,0.288587,0.651584,0.362996,0.401662,0.453039,0.503312,0.399019,0.018225,0.279035,0.328808,0.180995,0.211161,328,0.494721,0.140244,0.195122,0.103659,0.560976,0.200000,0.346939,0.280488,0.024805,0.390244,0.026935,0.207317,0.022384,0.707317,0.025123,0.107089,0.134238,0.190045,0.568627,0.037707,0.129713,0.179487,0.653092,0.075415,0.297134,0.099548,0.527903,0.082956,0.135747,0.227753,0.553544
alpha_NC_002645.1,787,0.387971,0.278695,0.637018,0.358323,0.304965,0.434323,0.498542,0.305856,0.015842,0.313850,0.313850,0.190597,0.181703,353,0.448539,0.164306,0.152975,0.082153,0.600567,0.214815,0.349398,0.328612,0.025000,0.305949,0.024526,0.164306,0.019723,0.733711,0.023526,0.118170,0.181703,0.185515,0.514612,0.031766,0.091487,0.176620,0.700127,0.059720,0.312579,0.104193,0.523507,0.087675,0.116900,0.236341,0.559085
alpha_NC_022103.1,786,0.431298,0.297286,0.664546,0.367260,0.364896,0.469839,0.503111,0.362640,0.016337,0.279898,0.318066,0.174300,0.227735,384,0.488550,0.164062,0.164062,0.117188,0.554688,0.228261,0.416667,0.328125,0.023961,0.328125,0.023961,0.234375,0.021617,0.703125,0.023315,0.092875,0.146310,0.187023,0.573791,0.043257,0.120865,0.180662,0.655216,0.067430,0.314249,0.110687,0.507634,0.089059,0.125954,0.229008,0.555980
alpha_NC_034972.1,813,0.427634,0.293153,0.652727,0.359574,0.374002,0.457746,0.502378,0.372232,0.016323,0.281673,0.314883,0.201722,0.201722,386,0.474785,0.181347,0.230570,0.111399,0.476684,0.275591,0.325758,0.362694,0.024471,0.461140,0.025372,0.222798,0.021180,0.651123,0.024259,0.095941,0.150062,0.189422,0.564576,0.035670,0.113161,0.190652,0.660517,0.068881,0.298893,0.108241,0.523985,0.093481,0.143911,0.217712,0.544895
alpha_NC_035191.1,445,0.364045,0.265918,0.625468,0.359551,0.272917,0.415205,0.502549,0.271532,0.020300,0.352809,0.330337,0.161798,0.155056,182,0.408989,0.225275,0.109890,0.104396,0.560440,0.286713,0.487179,0.450549,0.036881,0.219780,0.030695,0.208791,0.030128,0.706960,0.033738,0.143820,0.146067,0.177528,0.532584,0.026966,0.089888,0.125843,0.757303,0.067416,0.301124,0.096629,0.534831,0.116854,0.107865,0.244944,0.530337
