Program,DMP
Version,3.0
Copyright,2022-26
Contact,lars.jermiin@universityofgalway.ie
Reference,

Input file,nsp1.fas
Genetic code,Standard code

General,,Strand-indepent,Measures,,,,,,,,,,,,Strand-dependent,Measures
Sequence,Codons,Pobs_(GC),Pmin_(GC),Pmax_(GC),prop_(syn),Psyn_(GC),Pnon_(GC),PsynBAR,muD_(GC),SD_(GC),Pobs_(W|W),Pobs_(S|W),Pobs_(W|S),Pobs_(S|S),Sum_(4FD),prop_(4FD),Pobs_(A_4FD),Pobs_(C_4FD),Pobs_(G_4FD),Pobs_(T_4FD),Skew_(A_4FD),Skew_(G_4FD),muD_(A_4FD),SD_(A_4FD),muD_(C_4FD),SD_(C_4FD),muD_(G_4FD),SD_(G_4FD),muD_(T_4FD),SD_(T_4FD),Pobs_(A|A),Pobs_(A|B),Pobs_(B|A),Pobs_(B|B),Pobs_(C|C),Pobs_(C|D),Pobs_(D|C),Pobs_(D|D),Pobs_(G|G),Pobs_(G|H),Pobs_(H|G),Pobs_(H|H),Pobs_(T|T),Pobs_(T|V),Pobs_(V|T),Pobs_(V|V),
alpha_HM245926.1,110,0.427273,0.275758,0.639394,0.363636,0.416667,0.433333,0.500000,0.416667,0.045005,0.309091,0.327273,0.163636,0.200000,49,0.445455,0.142857,0.204082,0.142857,0.510204,0.218750,0.411765,0.285714,0.064536,0.408163,0.070213,0.285714,0.064536,0.673469,0.066992,0.100000,0.136364,0.227273,0.536364,0.018182,0.136364,0.127273,0.718182,0.118182,0.254545,0.100000,0.527273,0.090909,0.145455,0.218182,0.545455
alpha_JX504050.1,110,0.412121,0.306061,0.672727,0.366667,0.289256,0.483254,0.500779,0.288806,0.041201,0.290909,0.290909,0.154545,0.263636,53,0.481818,0.207547,0.245283,0.037736,0.509434,0.289474,0.133333,0.415094,0.067683,0.490566,0.068668,0.075472,0.036284,0.672956,0.064440,0.063636,0.145455,0.190909,0.600000,0.036364,0.136364,0.190909,0.636364,0.090909,0.290909,0.100000,0.518182,0.127273,0.109091,0.200000,0.563636
alpha_KP143512.1,109,0.440367,0.256881,0.639144,0.382263,0.480000,0.415842,0.504854,0.475385,0.044667,0.321101,0.366972,0.100917,0.211009,48,0.440367,0.083333,0.270833,0.041667,0.604167,0.121212,0.133333,0.166667,0.053791,0.513889,0.072141,0.083333,0.039893,0.736111,0.063615,0.119266,0.128440,0.229358,0.522936,0.045872,0.183486,0.064220,0.706422,0.082569,0.266055,0.119266,0.532110,0.073394,0.100917,0.266055,0.559633
alpha_KY770851.1,110,0.463636,0.315152,0.678788,0.363636,0.408333,0.495238,0.507426,0.402358,0.044765,0.245455,0.327273,0.190909,0.236364,54,0.490909,0.148148,0.296296,0.092593,0.462963,0.242424,0.238095,0.296296,0.062139,0.530864,0.067912,0.185185,0.052861,0.641975,0.065241,0.027273,0.190909,0.209091,0.572727,0.018182,0.127273,0.190909,0.663636,0.090909,0.327273,0.127273,0.454545,0.100000,0.118182,0.236364,0.545455
alpha_MN065811.1,110,0.454545,0.293939,0.675758,0.381818,0.420635,0.475490,0.508814,0.413348,0.043870,0.281818,0.281818,0.200000,0.236364,53,0.481818,0.169811,0.264151,0.150943,0.415094,0.290323,0.363636,0.339623,0.065051,0.509434,0.068668,0.301887,0.063059,0.610063,0.066996,0.054545,0.172727,0.172727,0.600000,0.018182,0.136364,0.190909,0.654545,0.090909,0.272727,0.136364,0.500000,0.145455,0.109091,0.190909,0.554545
alpha_MH938448.1,108,0.500000,0.333333,0.703704,0.370370,0.450000,0.529412,0.504085,0.446353,0.045380,0.212963,0.342593,0.129630,0.314815,62,0.574074,0.048387,0.322581,0.112903,0.516129,0.085714,0.259259,0.096774,0.037548,0.548387,0.063202,0.225806,0.053100,0.677419,0.059368,0.046296,0.129630,0.166667,0.657407,0.027778,0.148148,0.203704,0.620370,0.111111,0.370370,0.101852,0.416667,0.092593,0.074074,0.250000,0.583333
alpha_NC_002645.1,110,0.439394,0.293939,0.660606,0.366667,0.396694,0.464115,0.504854,0.392880,0.044399,0.309091,0.263636,0.200000,0.227273,49,0.445455,0.204082,0.224490,0.102041,0.469388,0.303030,0.312500,0.408163,0.070213,0.448980,0.071056,0.204082,0.057576,0.646259,0.068304,0.081818,0.163636,0.172727,0.581818,0.009091,0.127273,0.190909,0.672727,0.081818,0.272727,0.145455,0.500000,0.118182,0.145455,0.200000,0.536364
alpha_NC_022103.1,110,0.460606,0.312121,0.675758,0.363636,0.408333,0.490476,0.504045,0.405056,0.044813,0.281818,0.263636,0.172727,0.281818,58,0.527273,0.155172,0.293103,0.103448,0.448276,0.257143,0.260870,0.310345,0.060747,0.528736,0.065545,0.206897,0.053190,0.632184,0.063317,0.054545,0.181818,0.154545,0.609091,0.018182,0.136364,0.218182,0.627273,0.100000,0.290909,0.118182,0.490909,0.118182,0.100000,0.218182,0.563636
alpha_NC_034972.1,109,0.474006,0.284404,0.669725,0.385321,0.492063,0.462687,0.512945,0.479645,0.044507,0.266055,0.339450,0.155963,0.238532,56,0.513761,0.196429,0.250000,0.125000,0.428571,0.314286,0.333333,0.392857,0.065263,0.500000,0.066815,0.250000,0.057864,0.619048,0.064894,0.073394,0.082569,0.229358,0.614679,0.009174,0.192661,0.165138,0.633028,0.091743,0.284404,0.128440,0.495413,0.082569,0.183486,0.220183,0.513761
alpha_NC_035191.1,108,0.404321,0.305556,0.679012,0.373457,0.264463,0.487685,0.509524,0.259520,0.039852,0.287037,0.361111,0.120370,0.231481,52,0.481481,0.307692,0.134615,0.076923,0.480769,0.390244,0.363636,0.538462,0.069132,0.269231,0.061511,0.153846,0.050034,0.653846,0.065974,0.027778,0.101852,0.240741,0.629630,0.037037,0.083333,0.148148,0.731481,0.101852,0.370370,0.064815,0.462963,0.166667,0.111111,0.212963,0.509259
beta_FJ647219.1,247,0.527665,0.323887,0.688259,0.364372,0.559259,0.509554,0.508658,0.551493,0.030267,0.267206,0.283401,0.178138,0.271255,120,0.485830,0.125000,0.291667,0.208333,0.375000,0.250000,0.416667,0.250000,0.039528,0.527778,0.045573,0.416667,0.045005,0.583333,0.045005,0.101215,0.117409,0.170040,0.611336,0.068826,0.137652,0.161943,0.631579,0.080972,0.267206,0.137652,0.514170,0.089069,0.137652,0.190283,0.582996
beta_KF923920.1,246,0.439024,0.303523,0.662602,0.359079,0.377358,0.473573,0.505874,0.372977,0.029707,0.304878,0.296748,0.162602,0.235772,104,0.422764,0.192308,0.163462,0.173077,0.471154,0.289855,0.514286,0.384615,0.047706,0.326923,0.045998,0.346154,0.046650,0.647436,0.046849,0.097561,0.142276,0.223577,0.536585,0.048780,0.142276,0.126016,0.682927,0.081301,0.260163,0.142276,0.516260,0.081301,0.146341,0.199187,0.573171
