Program,DMP
Version,3.0
Copyright,2022-26
Contact,lars.jermiin@universityofgalway.ie
Reference,

Input file,nsp4.fas
Genetic code,Standard code

General,,Strand-indepent,Measures,,,,,,,,,,,,Strand-dependent,Measures
Sequence,Codons,Pobs_(GC),Pmin_(GC),Pmax_(GC),prop_(syn),Psyn_(GC),Pnon_(GC),PsynBAR,muD_(GC),SD_(GC),Pobs_(W|W),Pobs_(S|W),Pobs_(W|S),Pobs_(S|S),Sum_(4FD),prop_(4FD),Pobs_(A_4FD),Pobs_(C_4FD),Pobs_(G_4FD),Pobs_(T_4FD),Skew_(A_4FD),Skew_(G_4FD),muD_(A_4FD),SD_(A_4FD),muD_(C_4FD),SD_(C_4FD),muD_(G_4FD),SD_(G_4FD),muD_(T_4FD),SD_(T_4FD),Pobs_(A|A),Pobs_(A|B),Pobs_(B|A),Pobs_(B|B),Pobs_(C|C),Pobs_(C|D),Pobs_(D|C),Pobs_(D|D),Pobs_(G|G),Pobs_(G|H),Pobs_(H|G),Pobs_(H|H),Pobs_(T|T),Pobs_(T|V),Pobs_(V|T),Pobs_(V|V),
alpha_HM245926.1,495,0.355556,0.254545,0.618182,0.363636,0.277778,0.400000,0.499822,0.277877,0.019277,0.416162,0.218182,0.179798,0.185859,200,0.404040,0.235000,0.150000,0.065000,0.550000,0.299363,0.302326,0.470000,0.035292,0.300000,0.032404,0.130000,0.023780,0.700000,0.032404,0.101010,0.189899,0.179798,0.529293,0.030303,0.076768,0.165657,0.727273,0.072727,0.224242,0.096970,0.606061,0.143434,0.161616,0.210101,0.484848
alpha_JX504050.1,478,0.328452,0.255230,0.622734,0.367503,0.199241,0.403528,0.502371,0.198301,0.017369,0.391213,0.232218,0.190377,0.186192,197,0.412134,0.203046,0.050761,0.030457,0.715736,0.220994,0.375000,0.406091,0.034990,0.101523,0.021518,0.060914,0.017040,0.810491,0.027923,0.102510,0.173640,0.182008,0.541841,0.025105,0.089958,0.171548,0.713389,0.066946,0.236402,0.112971,0.583682,0.150628,0.154812,0.188285,0.506276
alpha_KP143512.1,490,0.365306,0.262585,0.617007,0.354422,0.289827,0.406744,0.498216,0.290865,0.019897,0.379592,0.248980,0.193878,0.177551,220,0.448980,0.295455,0.136364,0.072727,0.495455,0.373563,0.347826,0.530303,0.033648,0.272727,0.030026,0.145455,0.023769,0.663636,0.031854,0.100000,0.189796,0.169388,0.540816,0.026531,0.075510,0.187755,0.710204,0.077551,0.246939,0.079592,0.595918,0.114286,0.169388,0.244898,0.471429
alpha_KY770851.1,480,0.402778,0.281250,0.646528,0.365278,0.332700,0.443107,0.503872,0.330143,0.020505,0.322917,0.266667,0.197917,0.212500,219,0.456250,0.223744,0.159817,0.100457,0.515982,0.302469,0.385965,0.447489,0.033600,0.319635,0.031512,0.200913,0.027076,0.677321,0.031591,0.075000,0.181250,0.193750,0.550000,0.027083,0.135417,0.179167,0.658333,0.081250,0.235417,0.122917,0.560417,0.108333,0.156250,0.212500,0.522917
alpha_MN065811.1,482,0.379668,0.268326,0.630014,0.361687,0.307839,0.420368,0.503100,0.305943,0.020150,0.356846,0.232365,0.226141,0.184647,208,0.431535,0.225962,0.144231,0.076923,0.552885,0.290123,0.347826,0.451923,0.034508,0.288462,0.031413,0.153846,0.025017,0.701923,0.031716,0.087137,0.174274,0.170124,0.568465,0.026971,0.101660,0.182573,0.688797,0.080913,0.207469,0.120332,0.591286,0.143154,0.178423,0.188797,0.489627
alpha_MH938448.1,477,0.421384,0.285814,0.643606,0.357792,0.378906,0.445049,0.502268,0.377196,0.021420,0.316562,0.274633,0.192872,0.215933,233,0.488470,0.175966,0.180258,0.090129,0.553648,0.241176,0.333333,0.351931,0.031287,0.360515,0.031456,0.180258,0.025183,0.702432,0.029951,0.085954,0.169811,0.167715,0.576520,0.025157,0.121593,0.176101,0.677149,0.092243,0.251572,0.115304,0.540881,0.094340,0.159329,0.243187,0.503145
alpha_NC_002645.1,482,0.372061,0.271093,0.632780,0.361687,0.279159,0.424702,0.502024,0.278033,0.019591,0.381743,0.209544,0.199170,0.209544,205,0.425311,0.239024,0.112195,0.078049,0.570732,0.295181,0.410256,0.478049,0.034888,0.224390,0.029137,0.156098,0.025349,0.713821,0.031567,0.101660,0.163900,0.161826,0.572614,0.026971,0.080913,0.188797,0.703320,0.074689,0.236515,0.118257,0.570539,0.136929,0.178423,0.190871,0.493776
alpha_NC_022103.1,483,0.395445,0.276743,0.639061,0.362319,0.327619,0.433983,0.505151,0.324278,0.020430,0.337474,0.248447,0.215321,0.198758,221,0.457557,0.221719,0.126697,0.063348,0.588235,0.273743,0.333333,0.443439,0.033418,0.253394,0.029258,0.126697,0.022375,0.725490,0.030019,0.080745,0.165631,0.169772,0.583851,0.026915,0.111801,0.184265,0.677019,0.082816,0.225673,0.120083,0.571429,0.132505,0.173913,0.202899,0.490683
alpha_NC_034972.1,497,0.388330,0.266935,0.629108,0.362173,0.335185,0.418507,0.503355,0.332951,0.020280,0.366197,0.253521,0.183099,0.197183,212,0.426559,0.165094,0.174528,0.099057,0.561321,0.227273,0.362069,0.330189,0.032299,0.349057,0.032738,0.198113,0.027374,0.707547,0.031242,0.102616,0.156942,0.175050,0.565392,0.034205,0.096579,0.152918,0.716298,0.064386,0.255533,0.128773,0.551308,0.122736,0.167002,0.219316,0.490946
alpha_NC_035191.1,479,0.295755,0.226166,0.596381,0.370216,0.187970,0.359116,0.506186,0.185673,0.016858,0.475992,0.215031,0.160752,0.148225,165,0.344468,0.321212,0.054545,0.096970,0.527273,0.378571,0.640000,0.547475,0.038749,0.109091,0.024270,0.193939,0.030780,0.684848,0.036167,0.129436,0.158664,0.173278,0.538622,0.020877,0.066806,0.123173,0.789144,0.073069,0.202505,0.091858,0.632568,0.206681,0.141962,0.181628,0.469729
