Program,DMP
Version,3.0
Copyright,2022-26
Contact,lars.jermiin@universityofgalway.ie
Reference,

Input file,nsp5.fas
Genetic code,Standard code

General,,Strand-indepent,Measures,,,,,,,,,,,,Strand-dependent,Measures
Sequence,Codons,Pobs_(GC),Pmin_(GC),Pmax_(GC),prop_(syn),Psyn_(GC),Pnon_(GC),PsynBAR,muD_(GC),SD_(GC),Pobs_(W|W),Pobs_(S|W),Pobs_(W|S),Pobs_(S|S),Sum_(4FD),prop_(4FD),Pobs_(A_4FD),Pobs_(C_4FD),Pobs_(G_4FD),Pobs_(T_4FD),Skew_(A_4FD),Skew_(G_4FD),muD_(A_4FD),SD_(A_4FD),muD_(C_4FD),SD_(C_4FD),muD_(G_4FD),SD_(G_4FD),muD_(T_4FD),SD_(T_4FD),Pobs_(A|A),Pobs_(A|B),Pobs_(B|A),Pobs_(B|B),Pobs_(C|C),Pobs_(C|D),Pobs_(D|C),Pobs_(D|D),Pobs_(G|G),Pobs_(G|H),Pobs_(H|G),Pobs_(H|H),Pobs_(T|T),Pobs_(T|V),Pobs_(V|T),Pobs_(V|V),
alpha_HM245926.1,302,0.389625,0.290287,0.658940,0.368653,0.269461,0.459790,0.502586,0.268074,0.024238,0.317881,0.271523,0.188742,0.221854,144,0.476821,0.229167,0.104167,0.083333,0.583333,0.282051,0.444444,0.458333,0.041522,0.208333,0.033843,0.166667,0.031056,0.722222,0.037325,0.102649,0.182119,0.178808,0.536424,0.026490,0.112583,0.165563,0.695364,0.119205,0.235099,0.099338,0.546358,0.099338,0.122517,0.208609,0.569536
alpha_JX504050.1,303,0.364136,0.297030,0.658966,0.361936,0.185410,0.465517,0.504009,0.183935,0.021360,0.300330,0.283828,0.217822,0.198020,140,0.462046,0.178571,0.064286,0.042857,0.714286,0.200000,0.400000,0.357143,0.040496,0.128571,0.028289,0.085714,0.023659,0.809524,0.033187,0.095710,0.161716,0.178218,0.564356,0.023102,0.105611,0.174917,0.696370,0.105611,0.247525,0.112211,0.534653,0.108911,0.151815,0.201320,0.537954
alpha_KP143512.1,302,0.402870,0.279249,0.640177,0.360927,0.342508,0.436960,0.502604,0.340733,0.026210,0.337748,0.281457,0.188742,0.192053,137,0.453642,0.233577,0.175182,0.138686,0.452555,0.340426,0.441860,0.467153,0.042626,0.350365,0.040760,0.277372,0.038250,0.635036,0.041130,0.129139,0.172185,0.175497,0.523179,0.026490,0.099338,0.155629,0.718543,0.105960,0.241722,0.092715,0.559603,0.082781,0.142384,0.231788,0.543046
alpha_KY770851.1,302,0.412804,0.300221,0.657837,0.357616,0.314815,0.467354,0.500587,0.314446,0.025794,0.314570,0.261589,0.198675,0.225166,143,0.473510,0.202797,0.174825,0.069930,0.552448,0.268519,0.285714,0.405594,0.041060,0.349650,0.039877,0.139860,0.029004,0.701632,0.038262,0.096026,0.198675,0.185430,0.519868,0.036424,0.112583,0.188742,0.662252,0.105960,0.231788,0.092715,0.569536,0.086093,0.132450,0.208609,0.572848
alpha_MN065811.1,302,0.406181,0.289183,0.655629,0.366446,0.319277,0.456446,0.502331,0.317796,0.025554,0.311258,0.274834,0.185430,0.228477,142,0.470199,0.176056,0.147887,0.049296,0.626761,0.219298,0.250000,0.352113,0.040082,0.295775,0.038299,0.098592,0.025017,0.751174,0.036281,0.099338,0.201987,0.178808,0.519868,0.019868,0.158940,0.162252,0.658940,0.112583,0.211921,0.119205,0.556291,0.076159,0.119205,0.231788,0.572848
alpha_MH938448.1,302,0.432671,0.296909,0.661148,0.364238,0.372727,0.467014,0.504902,0.369109,0.026564,0.274834,0.304636,0.188742,0.231788,165,0.546358,0.121212,0.175758,0.096970,0.606061,0.166667,0.355556,0.242424,0.033363,0.351515,0.037169,0.193939,0.030780,0.737374,0.034259,0.102649,0.152318,0.162252,0.582781,0.029801,0.142384,0.188742,0.639073,0.109272,0.254967,0.092715,0.543046,0.066225,0.142384,0.248344,0.543046
alpha_NC_002645.1,302,0.383002,0.292494,0.645695,0.353201,0.256250,0.452218,0.500292,0.256100,0.024400,0.327815,0.284768,0.172185,0.215232,135,0.447020,0.185185,0.096296,0.081481,0.637037,0.225225,0.458333,0.370370,0.041562,0.192593,0.033939,0.162963,0.031787,0.758025,0.036860,0.112583,0.168874,0.185430,0.533113,0.016556,0.132450,0.162252,0.688742,0.115894,0.235099,0.092715,0.556291,0.092715,0.125828,0.221854,0.559603
alpha_NC_022103.1,303,0.398240,0.298130,0.662266,0.364136,0.274924,0.468858,0.502323,0.273653,0.024505,0.297030,0.270627,0.214521,0.217822,144,0.475248,0.208333,0.125000,0.062500,0.604167,0.256410,0.333333,0.416667,0.041084,0.250000,0.036084,0.125000,0.027560,0.736111,0.036728,0.095710,0.188119,0.174917,0.541254,0.019802,0.122112,0.184818,0.673267,0.122112,0.224422,0.105611,0.547855,0.089109,0.138614,0.207921,0.564356
alpha_NC_034972.1,302,0.381898,0.285872,0.643488,0.357616,0.268519,0.445017,0.498855,0.269135,0.024639,0.324503,0.271523,0.201987,0.201987,134,0.443709,0.253731,0.141791,0.044776,0.559701,0.311927,0.240000,0.502488,0.043193,0.283582,0.038938,0.089552,0.024667,0.706468,0.039339,0.109272,0.192053,0.195364,0.503311,0.026490,0.109272,0.175497,0.688742,0.096026,0.241722,0.105960,0.556291,0.092715,0.132450,0.198675,0.576159
alpha_NC_035191.1,299,0.319955,0.256410,0.609810,0.353400,0.179811,0.396552,0.499126,0.180126,0.021584,0.391304,0.264214,0.190635,0.153846,114,0.381271,0.228070,0.096491,0.122807,0.552632,0.292135,0.560000,0.456140,0.046649,0.192982,0.036961,0.245614,0.040315,0.701754,0.042848,0.143813,0.197324,0.180602,0.478261,0.020067,0.070234,0.127090,0.782609,0.100334,0.227425,0.096990,0.575251,0.117057,0.123746,0.214047,0.545151
