Program,DMP
Version,3.0
Copyright,2022-26
Contact,lars.jermiin@universityofgalway.ie
Reference,

Input file,nsp13.fas
Genetic code,Standard code

General,,Strand-indepent,Measures,,,,,,,,,,,,Strand-dependent,Measures
Sequence,Codons,Pobs_(GC),Pmin_(GC),Pmax_(GC),prop_(syn),Psyn_(GC),Pnon_(GC),PsynBAR,muD_(GC),SD_(GC),Pobs_(W|W),Pobs_(S|W),Pobs_(W|S),Pobs_(S|S),Sum_(4FD),prop_(4FD),Pobs_(A_4FD),Pobs_(C_4FD),Pobs_(G_4FD),Pobs_(T_4FD),Skew_(A_4FD),Skew_(G_4FD),muD_(A_4FD),SD_(A_4FD),muD_(C_4FD),SD_(C_4FD),muD_(G_4FD),SD_(G_4FD),muD_(T_4FD),SD_(T_4FD),Pobs_(A|A),Pobs_(A|B),Pobs_(B|A),Pobs_(B|B),Pobs_(C|C),Pobs_(C|D),Pobs_(D|C),Pobs_(D|D),Pobs_(G|G),Pobs_(G|H),Pobs_(H|G),Pobs_(H|H),Pobs_(T|T),Pobs_(T|V),Pobs_(V|T),Pobs_(V|V),
alpha_HM245926.1,597,0.376884,0.265215,0.627024,0.361809,0.308642,0.415573,0.501016,0.308016,0.018136,0.355109,0.274707,0.185930,0.184255,256,0.428811,0.292969,0.097656,0.113281,0.496094,0.371287,0.537037,0.528646,0.031199,0.195312,0.024778,0.226562,0.026163,0.664062,0.029520,0.147404,0.149079,0.199330,0.504188,0.045226,0.115578,0.172529,0.666667,0.053601,0.244556,0.098827,0.603015,0.082077,0.162479,0.201005,0.554439
alpha_JX504050.1,597,0.350084,0.272473,0.634841,0.362367,0.214176,0.427320,0.499569,0.214360,0.016109,0.340034,0.273032,0.197655,0.189280,255,0.427136,0.219608,0.054902,0.035294,0.690196,0.241379,0.391304,0.439216,0.031079,0.109804,0.019579,0.070588,0.016040,0.793464,0.025351,0.128978,0.172529,0.190955,0.507538,0.046901,0.107203,0.175879,0.670017,0.053601,0.254606,0.110553,0.581240,0.090452,0.145729,0.202680,0.561139
alpha_KP143512.1,599,0.384530,0.259878,0.621035,0.361157,0.345146,0.406794,0.500000,0.345146,0.018662,0.353923,0.288815,0.198664,0.158598,241,0.402337,0.253112,0.157676,0.107884,0.481328,0.344633,0.406250,0.502075,0.032208,0.315353,0.029931,0.215768,0.026498,0.654219,0.030638,0.148581,0.176962,0.210351,0.464107,0.045075,0.111853,0.166945,0.676127,0.048414,0.242070,0.096828,0.612688,0.075125,0.151920,0.208681,0.564274
alpha_KY770851.1,597,0.429369,0.285874,0.650475,0.364601,0.393568,0.449912,0.501318,0.392533,0.019109,0.306533,0.274707,0.207705,0.211055,275,0.460637,0.203636,0.167273,0.072727,0.556364,0.267943,0.303030,0.407273,0.029628,0.334545,0.028452,0.145455,0.021260,0.704242,0.027521,0.115578,0.162479,0.185930,0.536013,0.045226,0.125628,0.199330,0.629816,0.051926,0.262982,0.122278,0.562814,0.082077,0.154104,0.197655,0.566164
alpha_MN065811.1,597,0.408710,0.278615,0.647125,0.368509,0.353030,0.441202,0.501311,0.352107,0.018592,0.303183,0.293132,0.211055,0.192630,267,0.447236,0.187266,0.157303,0.067416,0.588015,0.241546,0.300000,0.374532,0.029620,0.314607,0.028418,0.134831,0.020902,0.725343,0.027316,0.112228,0.170854,0.201005,0.515913,0.048576,0.135678,0.184255,0.631491,0.046901,0.254606,0.123953,0.574539,0.072027,0.159129,0.211055,0.557789
alpha_MH938448.1,597,0.425461,0.278057,0.649358,0.371301,0.396992,0.442274,0.502899,0.394704,0.018954,0.301508,0.284757,0.219430,0.194305,278,0.465662,0.165468,0.197842,0.086331,0.550360,0.231156,0.303797,0.330935,0.028222,0.395683,0.029328,0.172662,0.022668,0.700240,0.027478,0.113903,0.162479,0.189280,0.534338,0.045226,0.128978,0.197655,0.628141,0.051926,0.252931,0.118928,0.576214,0.078727,0.165829,0.204355,0.551089
alpha_NC_002645.1,597,0.393076,0.278057,0.642099,0.364042,0.315951,0.437226,0.500145,0.315859,0.018205,0.323283,0.274707,0.207705,0.194305,266,0.445561,0.251880,0.135338,0.086466,0.526316,0.323671,0.389831,0.501253,0.030657,0.270677,0.027242,0.172932,0.023188,0.684211,0.028501,0.118928,0.177554,0.194305,0.509213,0.043551,0.112228,0.197655,0.646566,0.051926,0.261307,0.108878,0.577889,0.082077,0.152429,0.202680,0.562814
alpha_NC_022103.1,597,0.399218,0.280290,0.643774,0.363484,0.327189,0.440351,0.499708,0.327380,0.018392,0.326633,0.262982,0.212730,0.197655,258,0.432161,0.151163,0.139535,0.073643,0.635659,0.192118,0.345455,0.302326,0.028593,0.279070,0.027925,0.147287,0.022063,0.757106,0.026698,0.117253,0.185930,0.194305,0.502513,0.045226,0.117253,0.192630,0.644891,0.048576,0.249581,0.123953,0.577889,0.078727,0.157454,0.199330,0.564489
alpha_NC_034972.1,597,0.403685,0.276382,0.642099,0.365717,0.348092,0.435739,0.502749,0.346188,0.018589,0.326633,0.274707,0.209380,0.189280,269,0.450586,0.219331,0.200743,0.078067,0.501859,0.304124,0.280000,0.438662,0.030255,0.401487,0.029888,0.156134,0.022131,0.667906,0.028715,0.125628,0.169179,0.185930,0.519263,0.043551,0.108878,0.199330,0.648241,0.048576,0.262982,0.107203,0.581240,0.087102,0.154104,0.202680,0.556114
alpha_NC_035191.1,596,0.317114,0.258949,0.621924,0.362975,0.160247,0.406497,0.497856,0.160937,0.014425,0.374161,0.261745,0.206376,0.157718,225,0.377517,0.248889,0.048889,0.088889,0.613333,0.288660,0.645161,0.497778,0.033333,0.097778,0.019801,0.177778,0.025488,0.742222,0.029161,0.130872,0.187919,0.192953,0.488255,0.038591,0.078859,0.149329,0.733221,0.048658,0.253356,0.127517,0.570470,0.107383,0.154362,0.204698,0.533557
