Program,DMP
Version,3.0
Copyright,2022-26
Contact,lars.jermiin@universityofgalway.ie
Reference,

Input file,nsp10.fas
Genetic code,Standard code

General,,Strand-indepent,Measures,,,,,,,,,,,,Strand-dependent,Measures
Sequence,Codons,Pobs_(GC),Pmin_(GC),Pmax_(GC),prop_(syn),Psyn_(GC),Pnon_(GC),PsynBAR,muD_(GC),SD_(GC),Pobs_(W|W),Pobs_(S|W),Pobs_(W|S),Pobs_(S|S),Sum_(4FD),prop_(4FD),Pobs_(A_4FD),Pobs_(C_4FD),Pobs_(G_4FD),Pobs_(T_4FD),Skew_(A_4FD),Skew_(G_4FD),muD_(A_4FD),SD_(A_4FD),muD_(C_4FD),SD_(C_4FD),muD_(G_4FD),SD_(G_4FD),muD_(T_4FD),SD_(T_4FD),Pobs_(A|A),Pobs_(A|B),Pobs_(B|A),Pobs_(B|B),Pobs_(C|C),Pobs_(C|D),Pobs_(D|C),Pobs_(D|D),Pobs_(G|G),Pobs_(G|H),Pobs_(H|G),Pobs_(H|H),Pobs_(T|T),Pobs_(T|V),Pobs_(V|T),Pobs_(V|V),
alpha_HM245926.1,137,0.420925,0.333333,0.676399,0.343066,0.255319,0.507407,0.500000,0.255319,0.036721,0.262774,0.240876,0.240876,0.255474,66,0.481752,0.242424,0.090909,0.090909,0.575758,0.296296,0.500000,0.484848,0.061517,0.181818,0.047476,0.181818,0.047476,0.717172,0.055437,0.124088,0.167883,0.153285,0.554745,0.058394,0.094891,0.218978,0.627737,0.087591,0.255474,0.131387,0.525547,0.043796,0.167883,0.182482,0.605839
alpha_JX504050.1,135,0.387654,0.323457,0.679012,0.355556,0.180556,0.501916,0.500000,0.180556,0.032054,0.288889,0.214815,0.237037,0.259259,60,0.444444,0.166667,0.033333,0.066667,0.733333,0.185185,0.666667,0.333333,0.060858,0.066667,0.032203,0.133333,0.043885,0.822222,0.049358,0.118519,0.155556,0.162963,0.562963,0.044444,0.088889,0.200000,0.666667,0.103704,0.237037,0.148148,0.511111,0.081481,0.170370,0.140741,0.607407
alpha_KP143512.1,137,0.413625,0.335766,0.681265,0.345499,0.225352,0.513011,0.500646,0.225061,0.035046,0.262774,0.248175,0.233577,0.255474,64,0.467153,0.203125,0.093750,0.046875,0.656250,0.236364,0.333333,0.406250,0.061392,0.187500,0.048789,0.093750,0.036435,0.770833,0.052537,0.109489,0.167883,0.175182,0.547445,0.058394,0.094891,0.182482,0.664234,0.109489,0.240876,0.138686,0.510949,0.051095,0.167883,0.175182,0.605839
alpha_KY770851.1,135,0.449383,0.316049,0.671605,0.355556,0.375000,0.490421,0.503255,0.372574,0.040291,0.266667,0.259259,0.244444,0.229630,61,0.451852,0.147541,0.229508,0.114754,0.508197,0.225000,0.333333,0.295082,0.058395,0.459016,0.063803,0.229508,0.053842,0.672131,0.060105,0.125926,0.162963,0.177778,0.533333,0.044444,0.111111,0.177778,0.666667,0.096296,0.237037,0.155556,0.511111,0.051852,0.170370,0.170370,0.607407
alpha_MN065811.1,136,0.419118,0.328431,0.678922,0.350490,0.258741,0.505660,0.499364,0.259071,0.036638,0.257353,0.257353,0.250000,0.235294,65,0.477941,0.230769,0.138462,0.076923,0.553846,0.294118,0.357143,0.461538,0.061834,0.276923,0.055503,0.153846,0.044752,0.702564,0.056700,0.117647,0.176471,0.183824,0.522059,0.036765,0.095588,0.220588,0.647059,0.110294,0.250000,0.117647,0.522059,0.036765,0.176471,0.176471,0.610294
alpha_MH938448.1,135,0.444444,0.320988,0.683951,0.362963,0.340136,0.503876,0.501938,0.338823,0.039038,0.244444,0.244444,0.244444,0.266667,68,0.503704,0.191176,0.117647,0.132353,0.558824,0.254902,0.529412,0.382353,0.058932,0.235294,0.051440,0.264706,0.053501,0.705882,0.055255,0.111111,0.148148,0.177778,0.562963,0.037037,0.140741,0.207407,0.614815,0.118519,0.214815,0.148148,0.518519,0.029630,0.200000,0.170370,0.600000
alpha_NC_002645.1,135,0.422222,0.328395,0.674074,0.345679,0.271429,0.501887,0.498016,0.272510,0.037631,0.244444,0.259259,0.266667,0.229630,64,0.474074,0.203125,0.171875,0.062500,0.562500,0.265306,0.266667,0.406250,0.061392,0.343750,0.059370,0.125000,0.041340,0.708333,0.056816,0.103704,0.177778,0.185185,0.533333,0.037037,0.118519,0.229630,0.614815,0.096296,0.237037,0.133333,0.533333,0.051852,0.177778,0.162963,0.607407
alpha_NC_022103.1,136,0.406863,0.321078,0.666667,0.345588,0.248227,0.490637,0.500646,0.247907,0.036364,0.272059,0.257353,0.250000,0.220588,62,0.455882,0.209677,0.096774,0.032258,0.661290,0.240741,0.250000,0.419355,0.062669,0.193548,0.050175,0.064516,0.031200,0.774194,0.053100,0.125000,0.169118,0.176471,0.529412,0.036765,0.080882,0.191176,0.691176,0.102941,0.257353,0.139706,0.500000,0.036765,0.191176,0.191176,0.580882
alpha_NC_034972.1,137,0.428224,0.318735,0.678832,0.360097,0.304054,0.498099,0.503731,0.301802,0.037733,0.233577,0.277372,0.248175,0.240876,68,0.496350,0.250000,0.132353,0.073529,0.544118,0.314815,0.357143,0.500000,0.060634,0.264706,0.053501,0.147059,0.042949,0.696078,0.055777,0.116788,0.160584,0.167883,0.554745,0.051095,0.131387,0.182482,0.635036,0.087591,0.248175,0.167883,0.496350,0.036496,0.167883,0.189781,0.605839
alpha_NC_035191.1,137,0.367397,0.311436,0.664234,0.352798,0.158621,0.481203,0.498120,0.159219,0.030385,0.284672,0.240876,0.248175,0.226277,62,0.452555,0.225806,0.112903,0.048387,0.612903,0.269231,0.300000,0.451613,0.063202,0.225806,0.053100,0.096774,0.037548,0.741935,0.055571,0.116788,0.167883,0.167883,0.547445,0.051095,0.080292,0.189781,0.678832,0.094891,0.240876,0.138686,0.525547,0.065693,0.182482,0.175182,0.576642
